"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02"
394867,"Missoula, MT",302,140400,140300,140200,140200,140200,140200,140300,140400,140400,140500,140500,140500,140500,140400,140300,140300,140300,140300,140400,140500,140600,140600,140500,140500,140400,140300,140200,140200,140200,140200,140300,140400,140500,140600,140600,140600,140500,140400,140300,140300,140300,140300,140400,140500,140500,140500,140500,140400,140200,140100,139900,139800,139800,139900,140200,140700,141500,142500,143800,145300,147000,148900,150800,152600,154200,155500,156700,157600,158400,159100,159500,159900,160200,160600,161100,161600,162300,162900,163700,164400,165200,165800,166500,167300,168100,169200,170300,171500,172700,173900,175000,176200,177600,179000,180600,182200,183900,185500,187100,188500,189700,190700,191600,192500,193600,194900,196100,197200,198000,198200,198100,198100,198400,199100,200100,201200,202100,203100,204200,205600,207300,209300,211600,214100,216700,219000,221100,222800,224200,225400,226600,227700,228800,229700,230600,231500,232300,233100,233900,234700,235500,236400,237300,237700,237700,237500,237700,238300,239300,240500,241500,242100,242400,242900,243600,244300,244800,245300,245700,245400,244800,244500,244300,243900,243400,243100,243000,243800,245100,246200,246500,246000,244700,243300,242200,241500,240600,239200,237300,235600,234300,232800,231000,229100,227400,225800,225100,225600,227300,229000,229700,229000,228600,229300,230700,232200,233600,234600,235100,235400,235400,235500,235600,235500,235500,236000,236800,237800,239100,240200,240500,240500,241000,241800,242600,243100,243000,242600,242800,243700,244600,245300,246100,246900,246600,246100,247000,249100,250300,250800,251100,251800,252700,253900,254800,255000,255200,255400,255400,255700,256200,257000,258300,259600,260800,262500,264400,266000,267600,268900,269800,271400,273700,274900,275100,275700,277400,278400,279200,280700,281500,282800,286300,290400,294600,299100,302100,302900,303000,304400,307100,309200,311300,314200,316300
753915,"Salem, OH",303,68300,68300,68300,68300,68300,68300,68200,68000,67900,67800,67600,67400,67300,67200,67100,67100,67200,67400,67700,68100,68600,69200,69700,70300,70800,71300,71700,72100,72500,72800,73100,73400,73800,74100,74500,74900,75300,75700,76100,76400,76700,77000,77300,77600,77900,78100,78300,78500,78600,78800,78900,79000,79200,79400,79600,79700,79900,80100,80200,80300,80400,80600,80600,80700,80700,80700,80800,80800,80900,81100,81300,81500,81700,82100,82400,82700,83000,83400,83700,84000,84500,84900,85400,85800,86100,86400,86700,87000,87300,87700,88000,88200,88400,88500,88600,88700,88800,88800,88900,89000,89100,89100,89200,89400,89500,89700,89800,90100,90300,90500,90800,91000,91100,91200,91200,91200,91100,91100,91000,91000,91000,91100,91200,91300,91400,91600,91700,91900,92000,92000,92000,91900,91800,91600,91300,91100,90800,90700,90600,90600,90500,90300,90000,89600,89300,88900,88400,88100,87900,87800,87800,87800,87900,87900,87900,87900,88000,88000,87900,87800,87600,87500,87300,87300,87200,87100,87100,86800,86200,85500,85000,84400,83700,83100,82100,80900,79700,78700,77700,76900,76500,76300,76300,76600,77000,77400,77900,78300,78700,79200,79600,80100,80700,81400,82000,82400,82600,82500,82300,82300,82700,82800,82600,82500,82500,82500,82500,82500,82500,82900,83300,83800,84400,85200,86000,86800,87300,87900,88300,88400,88500,89000,89800,90600,91200,91500,91800,92200,92300,92400,92500,92700,92900,93000,93200,93400,93700,94000,93800,93500,93900,94200,94300,94600,94900,95000,95400,96200,97100,97800,98300,98900,99700,100500,101200,101700,101600,101600,100800,98700,96400,96300,98400,100900,102100,103100,103900,104700,105800,106600,107300,108200,109200,108900,108200
394788,"Lewiston, ME",304,71300,71200,71100,71000,71000,71000,71100,71100,71100,71100,71100,71100,70900,70700,70400,70000,69400,68700,67900,67100,66300,65600,65100,64600,64400,64300,64500,64800,65300,66000,66800,67800,68800,69800,70900,71800,72700,73300,73800,74200,74300,74300,74200,74100,74000,73900,74000,74200,74700,75400,76500,77800,79400,81200,83200,85300,87500,89600,91400,93000,94400,95500,96300,96800,97000,96900,96600,96000,95200,94200,93200,91900,90700,89500,88300,87300,86500,85900,85500,85200,85300,85700,86300,87100,88200,89600,91500,93900,96700,99800,103000,106300,109600,113000,116600,120400,124300,128000,131300,133800,135600,136800,137700,138400,139200,140200,141300,142300,143200,144000,144600,145200,145800,146800,148000,149600,151400,153000,154400,155600,156400,156900,157100,157000,156500,155600,154300,152600,150700,148800,146900,145100,143300,141600,140300,139300,138600,138300,138100,138100,137900,137400,136700,135800,134500,133100,131800,130500,129400,128200,127000,125800,124700,123700,122900,122100,121100,120000,119100,118500,118300,118500,118800,119300,119700,119900,120100,120800,122300,123800,125000,126000,126800,127300,127800,128300,128700,128900,128700,128300,128400,128900,129500,129700,129500,129500,129400,128800,128000,127500,127300,127000,126400,126200,126100,126100,126100,126300,126500,126800,127500,128300,128800,129100,129200,129200,129000,129100,129400,129900,130300,130600,130900,131200,131800,132400,133100,133800,134500,134700,134400,133600,132800,132400,132800,133400,134100,134800,134800,134400,134400,134700,134800,134900,134900,134700,134300,134100,134300,134900,135800,136700,137600,138400,139400,140200,141000,141800,142700,143700,144700,145800,147100,148600,150000,150800,151100,151100,152100,153900,155800,156400,156300,155800,155500,155100,154900,155500,157200,159300,160400,160900,160800,161000,161500
395039,"Roseburg, OR",305,97300,97500,97700,97900,98100,98400,98700,99100,99600,100300,101000,101600,102300,102900,103400,103800,104100,104500,104800,105200,105700,106300,106900,107500,108100,108600,109000,109300,109500,109500,109500,109600,109700,109900,110200,110500,110800,111100,111300,111400,111500,111500,111600,111700,111900,112300,112600,113100,113500,114000,114400,114700,115100,115500,116100,116700,117400,118300,119200,120000,120700,121300,121700,121900,122000,122100,122000,122000,121900,122000,122100,122200,122300,122300,122100,121900,121600,121400,121200,121300,121400,121800,122300,122900,123700,124600,125700,126900,128300,129800,131300,132700,134100,135300,136100,136900,137800,139200,141200,143800,146600,149500,152200,154800,156900,158700,160100,161700,163600,165900,168600,171600,174600,177400,180200,183100,186100,188900,191500,193900,196000,197300,198100,199000,199800,200300,200800,201300,201500,201600,201900,202700,203300,203000,202100,201900,201300,200000,198500,197700,197200,197200,197600,198600,198600,196500,192800,190600,189200,187600,185800,184600,183100,181600,180400,180400,180100,178500,176300,175400,174100,171700,169000,167000,164900,163300,163100,161700,159100,157000,157700,156300,155300,156500,157300,155900,155000,153100,148200,142400,139800,143600,146500,144300,141400,141600,143700,144700,144400,144300,144500,143500,143900,143600,142500,142700,143400,142200,140300,139600,140000,141100,144100,148400,150200,149500,149400,150700,151500,151100,150500,150400,152700,156700,159100,158700,157800,156000,155500,157100,158500,159500,160700,162200,162200,161600,162100,164300,165900,166900,167800,169100,170400,171700,172600,173500,173900,172900,170400,169100,170400,172000,172500,173400,174700,175800,177300,179700,181100,181700,183800,188100,191600,193600,195300,197400,199400,201000,202200,203000,203000,203200,204700,206900,208800,211100,213500,215800,217200,218100,218600,219300,220000,221100,222100
395139,"Sumter, SC",306,67900,68000,68100,68200,68300,68300,68300,68200,68000,67900,67700,67400,67200,67000,66800,66800,67000,67300,67600,68100,68900,69800,70800,71900,73000,74200,75500,76800,78100,79400,80600,81700,82900,83900,84900,85700,86500,87100,87800,88300,88800,89300,89700,90000,90400,90900,91400,91900,92400,92900,93500,94000,94600,95000,95300,95500,95700,96000,96300,96600,96900,97300,97800,98300,98900,99400,99700,99800,99800,99700,99600,99400,99200,99100,99100,99300,99500,99600,99600,99600,99500,99300,99300,99700,100300,101100,101900,102500,102800,102700,102500,102100,101900,101800,101900,101800,101400,100500,98700,96400,94200,92800,92500,93100,94000,94900,95500,95800,95900,96300,97300,98700,100400,102100,103500,104600,105400,106000,106700,107500,108400,109300,110300,111300,112300,113200,113900,114400,114800,115200,115500,115700,115600,115500,115700,116200,116600,116700,116700,116500,116300,116200,116400,116700,117100,117400,117700,117800,117600,117300,117000,116600,116300,116200,116200,116100,115800,115500,115200,115100,115100,115000,114800,114700,114600,114700,114800,114900,115100,115300,115200,114800,114100,113700,113600,114000,114700,114900,114300,113500,113400,113800,113900,113800,113900,114100,114400,114600,114800,115200,115500,115200,114400,113800,113500,113100,112800,112600,112500,112700,112900,113100,113100,113100,113300,113800,114100,114100,114000,114100,114300,113600,111800,109800,109700,111200,112500,112500,112400,112300,112600,112500,111900,111700,112400,113200,113000,112200,111600,111000,110800,112000,113000,113700,114300,114100,113500,113100,112900,112900,113300,113800,114200,114500,114800,115000,114900,114700,114200,113200,112700,112700,112700,112900,113600,114100,114200,114300,114300,114700,115700,116900,117600,118200,118400,118600,118600,118500,118100,118400,119200,120300,121500,123000,124100
394396,"Bluefield, WV",307,50800,50800,50800,50800,50800,50900,50900,50900,51000,51100,51300,51500,51800,52000,52200,52500,52700,52900,53200,53600,54000,54600,55100,55600,56100,56600,57100,57500,57800,58100,58300,58400,58400,58400,58400,58300,58300,58200,58200,58200,58200,58300,58400,58600,58800,59200,59600,60000,60400,61000,61500,61900,62400,62800,63300,63700,64100,64500,64900,65300,65700,66100,66400,66700,66800,66800,66800,66800,66700,66700,66800,67000,67300,67600,67900,68200,68400,68600,68800,68900,69000,69100,69300,69700,70100,70400,70700,70800,70900,70700,70500,70200,69900,69800,69900,70000,70300,70500,70800,70900,71000,71100,71300,71600,72000,72200,71900,70900,69400,67900,66700,65900,65700,65900,66500,67200,67900,68400,68900,69600,70300,71100,71800,72400,72900,73200,73400,73300,73100,72900,72700,72600,72600,72700,72800,73000,73100,73300,73400,73600,73800,74000,74200,74500,74600,74600,74600,74500,74400,74200,74100,73900,73900,73800,73900,74000,74100,74000,74000,73900,73900,73800,73800,73800,73900,74000,74000,74100,74500,74900,75300,75500,75600,75600,75300,75100,74900,74700,74500,74100,73700,73700,73700,73500,73700,74100,74500,74600,74700,74900,75200,75400,75600,75700,75500,75100,74900,75000,75400,75700,75800,75900,75800,75800,75800,75500,75100,75100,75300,75500,75800,76300,76800,77100,77500,77400,77300,77000,76200,75300,75200,75200,75200,75100,75000,75000,74900,75200,75400,77200,81100,84500,84800,82900,80700,78900,77500,76300,75700,75500,75400,74900,74200,73800,73600,73700,74000,74200,74300,74500,74700,74900,75300,75400,75300,75100,75300,76000,76500,76800,77100,77700,78600,79700,80200,80000,79300,78700,78900,79800,80800,81700,82400,82800,82700
394518,"Danville, VA",308,69100,69200,69300,69400,69400,69400,69500,69700,70000,70300,70600,70900,71100,71400,71600,71800,71900,72100,72400,72700,73200,73700,74200,74700,75200,75700,76000,76400,76600,76900,77100,77500,77900,78300,78800,79100,79500,79900,80300,80600,80800,81000,81400,81800,82400,83000,83700,84300,84800,85400,85900,86400,86800,87200,87700,88400,89200,90000,90700,91300,91800,92200,92300,92400,92300,92200,92100,92300,92800,93400,94000,94700,95400,96000,96500,97000,97200,97400,97700,98300,99300,100300,101300,102100,102700,103200,103400,103200,102800,102400,101900,101600,101400,101100,100800,100200,99600,99300,99700,101400,103900,106500,108000,107300,104800,101700,99000,97100,95800,94800,93900,93000,92100,91400,91100,91300,91900,92800,93900,95000,96000,96700,97000,96900,96500,96000,95800,95900,96400,97000,97500,97700,97900,98100,98300,98700,99100,99500,100000,100600,101200,101700,101900,101900,101700,101200,100700,100200,100000,99700,99600,99700,99900,100200,100400,100700,100800,100700,100600,100700,100700,100800,101000,101200,101500,101800,102000,102200,102600,103000,103500,103900,104100,103800,103300,102300,101200,100200,99500,98900,98700,98800,98800,98500,98500,98700,98600,98300,98300,98600,98600,98500,98500,99000,99600,99800,99500,99500,99900,100200,100300,100300,100400,100600,100600,100300,99900,99800,99700,99400,99200,99400,99500,99400,99100,98900,98800,98600,98400,98300,98400,98600,98900,99300,99800,100200,100600,100600,100400,100300,100400,100400,100100,99800,99700,99800,99900,100000,100000,100200,100400,100300,100200,100300,100400,100300,100300,100400,100700,101000,101200,101600,102000,102100,102500,102800,103100,103200,103400,103200,103000,103300,104400,105600,106400,106800,106800,107000,107700,108400,108700,108900,108800,108600,108300
394794,"Lima, OH",309,65000,64700,64500,64500,64700,65100,65700,66400,67100,67700,68500,69400,70100,70700,71100,71300,71300,71200,71100,71000,70900,70800,70800,71000,71000,71100,71200,71300,71400,71400,71500,71500,71400,71300,71300,71500,71600,72000,72500,73000,73600,74100,74600,75100,75500,75800,76300,76900,77400,78000,78600,79100,79600,80100,80600,81100,81500,81800,82100,82300,82500,82600,82700,82600,82500,82200,82000,81800,81800,81700,81800,82000,82200,82500,82800,83000,83300,83400,83600,83800,84200,84600,85100,85600,86100,86700,87200,87600,88100,88600,89100,89600,90000,90300,90600,90900,91200,91700,92400,93300,94300,95100,95500,95700,95600,95400,95200,95000,94600,94100,93400,92900,92700,92900,93500,94500,95600,96800,97800,98700,99200,99400,99300,99100,98800,98600,98400,98300,98100,97900,97700,97600,97500,97400,97400,97300,97100,96600,95900,95200,94500,93900,93500,93100,92900,92900,93100,93100,93000,92600,92200,91800,91400,91100,90800,90600,90200,89900,89500,89100,88500,88100,87800,87700,87700,87800,88100,88100,88300,88900,89300,89400,89600,89800,89500,88900,88100,87100,86300,85700,84900,83900,83200,83100,83300,83400,83600,84000,84600,84800,84200,83300,82800,82700,83000,83400,83500,83700,84000,84100,84100,84300,85000,86300,87500,87800,87400,86800,86300,85900,85900,86100,86600,87000,87300,87500,87700,87900,88100,88300,88500,88200,87600,87400,87500,87600,87800,88200,88500,89000,89700,90100,90100,90300,90900,91200,91700,92500,93000,93000,93200,93500,93700,93700,93700,94100,94400,94200,94300,95000,95900,96500,96500,96400,96500,97100,98600,99700,99700,100000,99700,98400,97600,97900,98300,99000,99500,100000,100400,101600,103500,105000,105700,106500,107000
394620,"Gadsden, AL",310,79600,79600,79500,79400,79400,79300,79200,79100,79000,79000,78900,78800,78700,78600,78500,78300,78200,78000,77800,77500,77200,76900,76600,76200,75600,75100,74400,73700,73100,72400,71700,71100,70500,70000,69500,69100,68800,68500,68300,68200,68200,68200,68400,68600,69000,69500,70000,70500,71100,71800,72400,73200,73900,74700,75500,76300,77100,77900,78800,79600,80400,81200,82000,82700,83500,84300,85100,85800,86600,87400,88200,89000,89700,90500,91300,92000,92700,93500,94300,95100,95900,96500,96900,97400,97900,98400,99000,99600,100100,100500,100800,101200,101600,102000,102600,103200,103700,104300,104800,105200,105500,105800,106200,106600,107100,107800,108600,109500,110600,111800,113100,114800,116700,118900,121200,123600,126100,128400,130400,132300,134000,135200,136000,136400,136500,136200,135400,134200,132800,131400,130100,128800,127700,126900,126600,126800,127500,128600,130000,131500,133200,134800,136200,137400,138400,139100,139400,139100,138000,136800,135600,134500,133400,132400,131200,130000,128800,127600,126500,125800,125400,125300,125300,125300,125300,125400,125300,125000,125200,125500,125800,125100,123800,122400,121100,119300,117400,115400,114100,113500,113500,113300,113200,113100,113100,113100,113300,114000,114800,115600,116400,116800,116500,116300,116000,115700,116200,116900,116700,116400,116600,117100,116900,116700,115900,114600,113600,113200,112700,112400,112600,113100,113700,114200,114400,114500,115100,116200,117200,118600,120400,121600,122300,122400,121400,120200,119500,119000,118400,118400,119100,120000,120100,120100,120700,121900,122900,123500,124400,125800,127500,129100,130800,131400,132000,132400,132100,131700,132200,132600,132600,132600,132800,132200,130300,128200,127600,127600,127900,128200,128200,129700,133100,136200,137800,139000,140400,141800,142700,143000,143500,143900,144400,144400,143600
394513,"Cumberland, MD",311,67600,67000,66300,65600,65000,64400,63800,63400,62900,62500,62200,61900,61700,61400,61200,61000,60700,60400,60000,59700,59300,58900,58600,58400,58200,58100,58100,58300,58500,58900,59300,59800,60200,60600,61000,61400,61600,61900,62100,62200,62300,62300,62300,62300,62300,62200,62100,61900,61800,61700,61500,61400,61200,61100,61100,61000,60900,60800,60700,60600,60400,60200,60000,59700,59400,59100,58900,58700,58600,58500,58500,58500,58500,58600,58800,59000,59200,59500,59800,60200,60600,61100,61700,62500,63300,64100,65000,65800,66600,67300,67900,68500,69100,69800,70600,71300,72100,72900,73800,74800,75700,76700,77800,78900,80100,81400,82700,83800,84900,85800,86600,87200,87600,88000,88300,88700,88800,88700,88400,88000,87700,87500,87600,87700,88000,88200,88300,88500,88600,88800,89000,89300,89700,90000,90200,90400,90700,91100,91500,91900,92200,92400,92600,92700,92700,92400,91800,91200,90900,90700,90400,90200,90000,89900,89800,89800,89800,89700,89300,89200,89200,89100,89100,89100,89300,89500,89600,89500,89100,89100,89700,90000,89600,89600,89600,89300,88900,88600,88100,87600,87400,87500,87800,88000,88000,88000,87800,87700,87700,87800,88000,88300,88700,89200,89600,89800,90200,90600,91400,92300,92600,92800,93100,93400,93600,93800,94100,94700,95400,95900,96200,96300,96600,97200,97600,97600,97700,97900,98200,98500,98800,99000,99200,99300,99500,100100,101000,102200,103100,103300,103400,103700,104000,104300,104500,104800,105100,105600,105900,106300,106900,107300,107100,106800,106800,106800,106900,107000,107000,106900,107100,107500,108000,108700,109400,109800,110100,110400,110800,111000,110900,111000,111500,112400,113100,113400,113400,113900,114700,115500,116200,117000,118600,119400,118700
394804,"Longview, WA",312,108800,109500,110200,110800,111300,111600,111800,111800,111700,111800,111900,111800,111800,112000,112300,112900,113700,114800,115900,116800,117700,118600,119300,119400,119100,118400,117400,116000,114300,112600,110800,108900,107000,105700,104700,103900,103400,103300,103500,104100,105000,106300,108000,109800,111800,114200,116500,118500,120200,121300,121700,121500,120600,119100,117400,115100,112900,110900,109300,107800,106500,105700,105300,105400,106000,107200,108800,110700,113000,115700,118800,121500,124100,126200,128100,129600,131100,132600,134100,137700,142300,145100,145800,146600,147200,147700,148100,148500,148800,149100,149400,149400,149400,150000,151200,152400,153500,154400,155200,155900,156500,156900,156800,155600,153200,150500,148500,147500,148100,150100,153000,156500,160100,163800,167500,171000,174700,178600,182500,185900,188700,191100,193200,195100,196900,198300,199600,200500,201400,202300,202900,202700,201900,201300,201100,201000,201100,201100,201000,200500,200100,199900,199400,198300,196900,195800,195000,193900,192200,190400,188600,187000,185900,185400,184700,183200,181100,179200,177500,175600,173500,171700,170100,168700,168100,168600,168700,170300,172700,173000,169900,165900,162600,161500,162100,163000,163600,164700,164900,162000,157700,155600,155000,154100,152700,151600,150700,150400,148700,144800,143100,144700,147400,148600,150200,153500,157400,158200,156800,155700,154100,151900,150700,152000,153900,155000,155400,156900,159300,161800,163000,163000,163500,164400,164400,163600,163600,164300,166000,166500,166700,167300,169100,170800,173300,176500,178700,178400,176900,175700,175000,174100,173100,172000,171100,170900,171900,173400,174800,175700,175300,175700,177500,178800,180200,183000,187400,192300,196600,200000,203400,205800,207900,210800,212500,212900,213600,214800,214800,213000,211800,213800,215500,219900,229100,239200,246000,251600,255600,259300,263500,267900,271200,274300,277400
394599,"Fond du Lac, WI",313,84600,85100,85600,86100,86400,86700,87000,87300,87700,88000,88200,88200,88300,88200,88000,87700,87300,87000,86600,86300,86200,86100,86000,85800,85600,85400,85300,85300,85300,85400,85500,85700,86100,86400,86700,86900,87100,87300,87500,87800,88100,88600,89100,89700,90500,91200,91900,92500,93000,93500,93900,94100,94300,94500,94700,94800,95000,95100,95200,95300,95500,95700,96100,96500,97200,98100,99100,100400,101700,103100,104200,105100,105800,106200,106200,106000,105500,105000,104400,103700,102800,101800,100700,99500,98500,97500,96600,96100,95800,95800,96100,96500,97000,97700,98400,99300,100400,101600,102900,104200,105300,105900,106000,105600,105100,104900,105300,106300,107500,109100,110800,112500,114000,115100,116000,116700,117200,117500,117700,117600,117400,117100,116700,116300,116000,116000,116200,116700,117400,117900,118300,118400,118300,118200,118100,118000,118000,118300,118700,119100,119400,119600,119600,119300,118700,118100,117500,117000,116700,116600,116500,116500,116400,116300,116200,116000,115500,115000,114900,115000,115200,115200,115200,115100,114700,114300,114400,115100,115100,115100,115100,114600,113100,111600,110400,109600,109000,107400,106600,107300,108300,108000,107700,107600,108300,108700,108200,107900,108500,109600,109300,108000,107600,108300,108600,108900,109000,108600,108500,108500,108300,108500,109100,109100,109000,109500,110000,109900,109800,110600,111700,111600,110800,110700,111300,111400,110900,110500,110300,110200,110500,110600,110400,110700,111900,112300,111500,111500,112600,112700,112000,111200,110200,109500,109400,109500,109700,109600,109300,108700,107900,107500,107600,107900,108500,108900,109200,109500,109800,110200,110900,111500,112000,112800,113400,114000,115000,116200,116800,117100,117500,117900,118500,119200,119500,120000,121000,121700,121300,121600,123200,124600,125100,125400,125900
394709,"Ithaca, NY",314,79100,79200,79200,79100,79100,79000,78900,78700,78700,78700,78700,78700,78700,78800,79000,79100,79400,79600,79900,80200,80500,80900,81300,81500,81700,82000,82100,82100,82200,82200,82300,82300,82400,82500,82600,82800,82900,83200,83400,83600,83900,84100,84300,84500,84800,85100,85500,85800,86100,86500,86800,87100,87400,87700,88100,88500,89000,89600,90200,90800,91300,91800,92100,92400,92600,92800,93100,93500,94200,95000,96000,97200,98600,99900,101400,102800,104100,105500,106900,108500,110100,111100,111500,111600,111500,111500,111700,112300,113400,115000,116700,118400,119700,121100,122500,124000,125600,127300,129000,130500,131800,132900,133900,134800,135800,136800,137700,138700,139600,140400,141200,142000,142700,143100,143300,143300,143500,144000,144900,146000,147100,148000,148700,149000,149200,149200,149300,149500,149600,149600,149900,150300,150700,151100,151700,152500,153300,154200,155000,155600,155900,156000,156200,156400,156300,156200,156300,156300,156000,155800,155800,156000,156100,156100,156500,156800,156600,156200,155900,155800,155900,156100,156400,156800,157900,159500,159900,159600,160000,160500,160700,160900,160800,160700,160600,160300,160400,161000,160800,159900,159400,159200,158800,158700,158500,158100,158000,157900,158100,159000,159900,160300,160900,161800,162200,162200,162700,163200,163600,164000,164800,165700,166300,166200,166000,166300,166800,167200,168400,170400,172200,173800,171600,165900,163100,165800,168900,170900,172500,173600,174200,174400,174000,173500,173600,174600,175200,175300,175200,175500,176200,177300,178000,178400,178900,179800,181200,183200,184400,184400,183800,183600,184100,185100,186300,187300,187600,187200,187700,189400,190700,191500,192500,193600,194300,194300,193600,192700,193000,194700,197000,198700,200400,201000,199700,197700,197100,197400,197900,197900,197500,196800,196800,197300,197700
394340,"Ashtabula, OH",315,63900,63600,63400,63300,63300,63300,63500,63600,63700,63900,64300,64800,65400,66000,66700,67500,68400,69300,70100,70900,71500,71800,72100,72100,72000,71800,71600,71500,71500,71600,71900,72400,72900,73500,74100,74800,75500,76100,76600,77000,77400,77800,78100,78400,78700,79000,79200,79400,79600,79800,80000,80200,80400,80800,81100,81400,81800,82000,82200,82400,82600,82700,82900,83100,83300,83500,83800,84100,84400,84800,85200,85600,86100,86600,87000,87500,88000,88500,88900,89300,89700,90100,90500,91100,91800,92400,92900,93000,92900,92700,92500,92600,92800,93100,93400,93700,94200,94700,95400,96100,96800,97300,97700,98000,98200,98400,98600,98900,99200,99400,99500,99600,99800,100100,100400,100700,100900,101000,101100,101200,101200,101200,101200,101200,101300,101300,101300,101200,101100,100900,100700,100500,100300,100200,100000,99900,99700,99500,99300,99200,99100,98900,98700,98700,98800,98800,98500,98000,97400,96700,96100,95700,95300,94700,94100,93600,93400,93100,92800,92700,93000,93300,93700,94100,94400,94400,94200,93900,93600,94100,95200,95600,95300,94600,93500,92200,91500,91400,91100,90600,89900,89000,87800,87200,87300,87700,87500,87400,87300,87500,87700,87800,87400,87200,87300,87600,87900,88400,89500,90600,91200,91700,92400,92900,92500,91700,91000,90600,90300,90000,89900,89700,89900,90600,91200,91500,91900,92200,92100,92100,92100,92000,91900,91800,91100,89500,88200,88100,88600,88700,88600,88400,88100,87800,87800,88000,88200,88500,88900,89200,89600,90200,90900,90900,90600,90200,90000,89900,89900,90100,90600,91300,92000,92900,93600,94100,94500,94700,94800,94800,94700,94900,95200,95500,95900,96700,97600,98600,100000,101000,101600,102200,103000,103200,102700
394630,"Gettysburg, PA",316,86100,86200,86400,86500,86700,86700,86800,86900,87000,87200,87400,87500,87600,87800,88000,88200,88600,89000,89700,90500,91600,92800,94000,95200,96200,97000,97700,98200,98500,98600,98700,98800,99000,99300,99700,100100,100700,101500,102500,103800,105200,106900,108600,110500,112400,114200,115800,117000,117800,118100,117900,117300,116400,115200,114000,112900,111800,111000,110400,110000,109800,110000,110600,111600,113000,114800,116900,119500,122400,125400,128400,131100,133600,135800,137300,138300,138700,138600,138100,137400,136200,134900,133600,132500,131800,131500,131900,132800,134300,136400,139000,142100,145500,149100,153000,157100,161300,165200,168700,171400,173100,174100,174700,175200,175600,176100,176600,177300,178300,179700,181900,185100,189200,193500,197500,200800,203500,205800,207900,210300,213100,216000,218800,221200,222900,224000,224900,225600,226100,226600,226700,226700,226900,227000,226700,226200,225400,224600,224200,224100,224300,224300,223500,221900,219100,214900,210300,206700,204700,203400,202100,201100,200200,199500,198600,197800,197300,196700,195700,194800,193900,193000,192300,191900,191200,190700,191000,190200,188400,187700,187700,187100,186400,185600,184600,183400,182000,180600,178800,177200,176400,175800,174800,174100,174000,174000,174000,173800,173500,173500,173400,173200,173700,174600,174600,175100,176300,178200,178400,176800,174700,173700,172200,171200,170300,170300,171100,170600,167800,165200,164400,164300,164500,163700,165200,169700,172900,172800,173300,174100,174600,175200,176100,177600,181200,184100,185000,183900,182200,181400,181700,181500,180600,177700,174500,172800,171900,171700,171400,170400,170700,172600,174400,176100,178300,180400,182800,185800,187900,187300,186200,186200,186500,185900,184100,183500,184600,184900,184000,183300,181900,182200,185200,187800,189300,191300,193200,194100,194400,195300,197300,198400,198700,199200,199000
